state,city,crime_type,year,time_of_day,season,latitude,longitude,population_density,police_presence_index,street_lighting_index,repeat_offender_rate,crime_count,severity_weight,severity_score,time_severity,norm_crime_count,norm_severity_score,norm_population_density,norm_police_presence_index,norm_street_lighting_index,norm_repeat_offender_rate,norm_time_severity,police_risk,lighting_risk,risk_index,final_risk_index,risk_level,cluster,pca1,pca2
Jharkhand,Jharkhand_City_4,Rape,2023,Night,Winter,13.37302866,83.69683322,14408,0.560954553,0.464313179,0.2397937,392,5,1960,7,0.7876712328767123,0.805699481865285,0.719378519710378,0.4520026552334439,0.3298929399860831,0.5886976432300501,1.0,0.547997344766556,0.670107060013917,0.7694903973800682,0.9035011351988976,High Risk,0,0.6481825194802296,-0.2979445225692505
Assam,Assam_City_3,Rape,2020,Night,Winter,10.23843838,72.92672512,1789,0.805406472,0.744446529,0.074769192,419,5,2095,7,0.8493150684931506,0.8639896373056994,0.0848753016894609,0.7581236472551307,0.6815320344380111,0.1644758492299758,1.0,0.2418763527448693,0.3184679655619888,0.6395022999184978,0.7382757316994445,High Risk,0,0.6628899832525702,0.3096062482116553
Rajasthan,Rajasthan_City_5,Domestic Violence,2023,Morning,Summer,28.03106314,89.13480045,5749,0.9424414,0.272912512,0.121501208,174,4,696,2,0.2899543378995434,0.2599309153713299,0.2839903459372486,0.9297290421834494,0.0896360865219204,0.2846079429718349,0.0,0.0702709578165505,0.9103639134780795,0.2575932829219499,0.2528384288572413,Low Risk,1,-0.48930391939208795,0.2602431986110769
Uttar Pradesh,Uttar Pradesh_City_3,Dowry Death,2023,Night,Summer,26.61276599,79.91287549,15427,0.219204036,0.468297285,0.07906208,200,5,1000,7,0.3493150684931506,0.3911917098445596,0.7706154465004023,0.0240370752701943,0.3348940133179106,0.1755114018934711,1.0,0.9759629247298056,0.6651059866820894,0.5205683950890831,0.5871011026453098,Medium Risk,0,0.5156816987258316,-0.2854909848797147
Jammu and Kashmir,Jammu and Kashmir_City_5,Eve Teasing,2021,Night,Summer,35.93161178,71.32785438,3440,0.335603273,0.240779902,0.250836355,260,2,520,7,0.4863013698630136,0.1839378238341968,0.1678901850362027,0.1698009131928878,0.0493014320340596,0.6170845475232228,1.0,0.8301990868071121,0.9506985679659404,0.515956381795059,0.5812388600836378,Medium Risk,0,0.554010239697675,-0.21558604669611334
Goa,Goa_City_1,Cyber Crime,2023,Afternoon,Winter,23.8609374,81.77760631,10146,0.825306046,0.549641217,0.254820712,275,2,550,3,0.5205479452054794,0.1968911917098445,0.5050784392598552,0.7830433834495065,0.4370014795929514,0.6273269720876805,0.2,0.2169566165504934,0.5629985204070487,0.3929644308158457,0.4249061255905178,Medium Risk,1,-0.28553945433357875,0.13657803722504586
Delhi,Delhi_City_3,Harassment,2022,Evening,Monsoon,32.46889628,77.42276104,6781,0.899445867,0.864498208,0.097616385,282,2,564,5,0.5365296803652967,0.2029360967184801,0.3358809332260659,0.8758868172244334,0.8322276359827523,0.2232081994717105,0.6,0.1241131827755666,0.1677723640172477,0.356530044853948,0.3785950691217587,Medium Risk,1,0.08050853992538964,0.5641997671720098
Haryana,Haryana_City_2,Assault,2020,Afternoon,Summer,19.88051321,96.36839939,7769,0.355818798,0.848374574,0.116333752,282,3,846,3,0.5365296803652967,0.3246977547495682,0.3855591311343523,0.1951163068807533,0.8119883461622641,0.2713241739044159,0.2,0.8048836931192467,0.1880116538377358,0.3742061653256631,0.4010628503592484,Medium Risk,2,-0.2450539907400257,-0.04942471150281906
Nagaland,Nagaland_City_1,Domestic Violence,2023,Night,Summer,18.79148624,83.13464552,13079,0.893138547,0.24769386,0.279899716,261,4,1044,7,0.4885844748858446,0.4101899827288428,0.6525543041029767,0.8679883189704751,0.0579802199406001,0.6917965481376516,1.0,0.1320116810295248,0.9420197800594,0.5974201000890635,0.6847858462195952,High Risk,0,0.5209900139326896,0.07276973675884463
Jammu and Kashmir,Jammu and Kashmir_City_2,Stalking,2020,Evening,Monsoon,21.32969332,87.59707749,16097,0.615689341,0.997221047,0.062734752,253,3,759,5,0.4703196347031962,0.28713298791019,0.8043041029766693,0.5205456540742781,0.998828788323411,0.1335394035561838,0.6,0.4794543459257219,0.0011712116765889,0.4038557543645566,0.4387498802351373,Medium Risk,1,0.06509221312949198,0.26492969321442766
Tamil Nadu,Tamil Nadu_City_3,Human Trafficking,2019,Evening,Monsoon,8.321278025,89.17503015,18745,0.903681197,0.925633568,0.396697783,113,5,565,5,0.1506849315068492,0.2033678756476684,0.9374497184231696,0.8811906144964818,0.9089681691231036,0.9920445908009928,0.6,0.1188093855035181,0.0910318308768964,0.431556923070116,0.4739603100064907,Medium Risk,1,-0.038266286085308965,0.3805083382089022
Odisha,Odisha_City_2,Human Trafficking,2020,Night,Monsoon,18.30774078,87.40735187,16334,0.534711627,0.486248999,0.241574446,425,5,2125,7,0.8630136986301369,0.8769430051813472,0.8162208366854384,0.4191392988174456,0.3574280116969683,0.5932753345798615,1.0,0.5808607011825544,0.6425719883030316,0.8167741942826734,0.9636026719917478,High Risk,0,0.6698767016536694,-0.3802060867098836
Jharkhand,Jharkhand_City_2,Dowry Death,2019,Morning,Winter,13.76560777,77.13530471,3087,0.368085754,0.793817114,0.019827647,268,5,1340,2,0.504566210045662,0.5379965457685665,0.1501407884151246,0.2104779074571284,0.7435047620763373,0.0232398530285157,0.0,0.7895220925428716,0.2564952379236627,0.3314416122726736,0.346705638648054,Medium Risk,2,-0.3940621690437327,-0.019073812968428902
Haryana,Haryana_City_5,Domestic Violence,2019,Night,Winter,21.7177976,69.25614292,2793,0.464448802,0.795789382,0.170837194,174,4,696,7,0.2899543378995434,0.2599309153713299,0.1353580048270313,0.331150929655794,0.7459804635004503,0.4114339565339087,1.0,0.668849070344206,0.2540195364995496,0.4088656376226955,0.4451178477565934,Medium Risk,0,0.47107205799711394,0.28824858467055364
Karnataka,Karnataka_City_5,Domestic Violence,2020,Evening,Monsoon,22.88207739,71.78463223,11540,0.306545701,0.409066414,0.173448794,181,4,724,5,0.3059360730593606,0.272020725388601,0.5751709573612228,0.1334128463584378,0.2605441015989418,0.4181474904849422,0.6,0.8665871536415621,0.7394558984010582,0.4350305715229851,0.4783755986248215,Medium Risk,2,0.11269594246045656,-0.25815561477508076
Goa,Goa_City_3,Harassment,2019,Afternoon,Monsoon,13.29978381,77.25230716,8588,0.596991378,0.428500791,0.296497237,202,2,404,3,0.3538812785388128,0.1338514680483592,0.4267397425583266,0.4971306651236503,0.2849392217426783,0.734463120635925,0.2,0.5028693348763498,0.7150607782573217,0.365673134654698,0.3902166770309541,Medium Risk,2,-0.2986707288287108,-0.06272097313505968
Tamil Nadu,Tamil Nadu_City_2,Assault,2023,Evening,Winter,11.03560315,71.72929809,1478,0.248721546,0.224744705,0.2886215,393,3,1179,5,0.7899543378995433,0.4684801381692572,0.0692377312952534,0.0610011108980351,0.0291731532966716,0.7142172837011299,0.6,0.9389988891019648,0.9708268467033284,0.6141562714921597,0.706058876036268,High Risk,2,0.2904398021429976,-0.52558769980444
Kerala,Kerala_City_4,Human Trafficking,2019,Evening,Summer,15.35477035,86.62050871,4348,0.218051609,0.889331908,0.235075662,331,5,1655,5,0.6484018264840182,0.674006908462867,0.2135458567980691,0.0225939199130356,0.8634002892205437,0.5765691747451114,0.6,0.9774060800869644,0.1365997107794563,0.584142435171616,0.6679088583541147,High Risk,2,0.23235297678344902,-0.2215960154166287
Karnataka,Karnataka_City_2,Stalking,2022,Night,Monsoon,26.1820846,91.44345159,7449,0.930433174,0.657698371,0.080506209,399,3,1197,7,0.8036529680365296,0.4762521588946459,0.3694690265486725,0.9146914426809452,0.5726408805482912,0.1792237656058206,1.0,0.0853085573190548,0.4273591194517088,0.5594401330670724,0.6365102310005969,Medium Risk,0,0.5756794197403555,0.39824335315850323
Karnataka,Karnataka_City_2,Eve Teasing,2023,Evening,Winter,19.15724472,80.64386024,8336,0.670393304,0.541199798,0.250014104,135,2,270,5,0.2009132420091324,0.0759930915371329,0.4140687851971038,0.5890500515426311,0.426405336959276,0.6149708203043641,0.6,0.4109499484573689,0.573594663040724,0.342106315526836,0.3602613405375431,Medium Risk,1,0.03044152906815889,0.22020166580350103
Sikkim,Sikkim_City_5,Stalking,2022,Evening,Monsoon,13.14247004,88.96907745,17517,0.614461998,0.371195743,0.120480917,389,3,1167,5,0.7808219178082191,0.4632987910189983,0.8757039420756234,0.519008683293898,0.2130067110785812,0.2819851223758655,0.6,0.4809913167061019,0.7869932889214188,0.5942975700521225,0.6808168575554963,High Risk,0,0.20522896541846192,-0.25845883424073607
Tamil Nadu,Tamil Nadu_City_3,Stalking,2020,Morning,Monsoon,31.5441176,68.40200194,12578,0.890783916,0.44704182,0.124478569,307,3,921,2,0.593607305936073,0.3570811744386873,0.6273632341110217,0.8650396737705779,0.3082129613662074,0.2922617238563437,0.0,0.1349603262294221,0.6917870386337925,0.3855850703264045,0.4155263605332109,Medium Risk,1,-0.44004840041767956,0.08377796158507286
Odisha,Odisha_City_4,Human Trafficking,2019,Afternoon,Monsoon,17.6506452,84.16474397,3432,0.651672511,0.730421763,0.274835976,100,5,500,3,0.1210045662100456,0.1753022452504317,0.1674879324215607,0.5656064731570074,0.6639273614630148,0.678779397575082,0.2,0.4343935268429926,0.3360726385369852,0.2611657140125366,0.257379278211473,Low Risk,1,-0.3559470911452183,0.29560138240179024
Karnataka,Karnataka_City_5,Domestic Violence,2023,Morning,Summer,36.9115331,88.88456637,4812,0.903801922,0.239376732,0.100121533,97,4,388,2,0.1141552511415525,0.1269430051813471,0.2368765084473049,0.8813417953786487,0.0475400943419851,0.2296480815939204,0.0,0.1186582046213513,0.9524599056580147,0.1719653326785117,0.1439983665277971,Low Risk,1,-0.5382577952523278,0.3220580989493731
Chhattisgarh,Chhattisgarh_City_3,Assault,2020,Evening,Summer,11.9912623,68.02695309,10824,0.310500235,0.887289406,0.205022721,364,3,1092,5,0.7237442922374429,0.430915371329879,0.5391693483507642,0.1383650098596107,0.8608364261399921,0.4993133010539237,0.6,0.8616349901403892,0.1391635738600078,0.5575187740850154,0.6340680280660435,Medium Risk,2,0.18609969556114225,-0.18306019845086904
Goa,Goa_City_1,Cyber Crime,2022,Morning,Summer,18.34056845,94.44005043,14743,0.609771766,0.74438357,0.37336221,181,2,362,2,0.3059360730593606,0.1157167530224524,0.7362228479485117,0.5131352236846409,0.6814530047696492,0.932056781947294,0.0,0.486864776315359,0.3185469952303508,0.359114597184684,0.3818802445343579,Medium Risk,1,-0.5475335504231661,-0.03224515699617293
Gujarat,Gujarat_City_2,Assault,2021,Evening,Winter,36.32026968,86.72247473,17658,0.508751609,0.499157708,0.355652404,331,3,993,5,0.6484018264840182,0.3881692573402417,0.8827936444086886,0.386630220976822,0.3736317473225317,0.8865309036170685,0.6,0.613369779023178,0.6263682526774683,0.6323886725245265,0.729233734936155,High Risk,2,0.1622627727663255,-0.3592619672107526
Telangana,Telangana_City_1,Harassment,2022,Night,Monsoon,28.0580139,96.00353028,2895,0.243572838,0.345966433,0.386431759,383,2,766,7,0.7671232876712328,0.2901554404145077,0.1404867256637168,0.0545535133212291,0.1813374659778213,0.9656541402472614,1.0,0.9454464866787708,0.8186625340221787,0.6614219266599435,0.7661373532143181,High Risk,0,0.6282116337948002,-0.42577531707849775
Maharashtra,Maharashtra_City_2,Rape,2022,Night,Summer,13.9977189,82.62922231,11037,0.31778166,0.365264813,0.132173926,409,5,2045,7,0.8264840182648401,0.8424006908462867,0.5498793242156074,0.1474833553135955,0.2055618750586722,0.3120438652580986,1.0,0.8525166446864044,0.7944381249413277,0.7513634279694439,0.8804602884323075,High Risk,0,0.6979068399574532,-0.4783648394792568
Nagaland,Nagaland_City_4,Assault,2022,Afternoon,Winter,23.17880837,94.72388837,18747,0.860169097,0.836046414,0.136255022,80,3,240,3,0.0753424657534246,0.0630397236614853,0.9375502815768302,0.826701505671172,0.7965133482062603,0.3225349728371409,0.2,0.173298494328828,0.2034866517937397,0.22557007874311,0.212134341828362,Low Risk,1,-0.4482909941576605,0.4326827015542336
Manipur,Manipur_City_1,Harassment,2021,Morning,Summer,32.53760211,73.30158827,3017,0.713254853,0.220455839,0.317308352,253,2,506,2,0.4703196347031962,0.1778929188255613,0.1466210780370072,0.6427244917071453,0.0237895281179285,0.7879614079354202,0.0,0.3572755082928547,0.9762104718820714,0.3615837563849494,0.3850187459289864,Medium Risk,2,-0.43608508214982444,-0.07905349662476524
Himachal Pradesh,Himachal Pradesh_City_1,Assault,2021,Afternoon,Summer,22.09903597,71.16139485,3893,0.453554097,0.847061059,0.351440574,276,3,828,3,0.5228310502283104,0.3169257340241796,0.1906677393403057,0.3175077645048441,0.8103395484552112,0.8757037234589351,0.2,0.6824922354951559,0.1896604515447888,0.4339691628679906,0.4770264622290748,Medium Risk,2,-0.24657588973167777,-0.03191897733063004
Goa,Goa_City_1,Eve Teasing,2019,Evening,Monsoon,34.85995085,93.26814217,15981,0.81172076,0.317356091,0.27922591,321,2,642,5,0.6255707762557077,0.236614853195164,0.7984714400643603,0.7660308713602955,0.1454241598582893,0.6900644224455815,0.6,0.2339691286397045,0.8545758401417106,0.543330463175062,0.6160335353636188,Medium Risk,0,0.13102943008371826,-0.07299399871727115
Punjab,Punjab_City_4,Harassment,2022,Afternoon,Monsoon,27.79367388,77.61688862,15611,0.385023943,0.394856901,0.129358395,218,2,436,3,0.3904109589041096,0.1476683937823834,0.779867256637168,0.2316891756727435,0.2427075238265242,0.3048060941757401,0.2,0.7683108243272565,0.7572924761734758,0.3645076429867377,0.3887352426929299,Medium Risk,2,-0.28863896035712533,-0.2931496464779425
Delhi,Delhi_City_4,Stalking,2019,Morning,Summer,8.1490492,80.91687611,17171,0.463058094,0.729850991,0.303211807,272,3,816,2,0.5136986301369862,0.3117443868739205,0.8583065164923571,0.3294093809933248,0.6632108964322765,0.7517239927685604,0.0,0.6705906190066753,0.3367891035677235,0.4553189909459664,0.5041638234776337,Medium Risk,2,-0.4679471049993402,-0.2804038815001835
Gujarat,Gujarat_City_2,Rape,2023,Evening,Monsoon,35.42674136,77.07466689,5278,0.842595924,0.989250491,0.243157595,267,5,1335,5,0.502283105022831,0.5358376511226252,0.2603077232502011,0.8046950629574672,0.988823699339474,0.5973450713546526,0.6,0.1953049370425328,0.0111763006605261,0.475486783949735,0.5297987223784831,Medium Risk,0,0.1226290431594732,0.44951118232877196
Jharkhand,Jharkhand_City_3,Domestic Violence,2019,Morning,Summer,26.75827964,86.1244127,6480,0.242907833,0.773971992,0.195435529,342,4,1368,2,0.6735159817351598,0.5500863557858376,0.3207461786001609,0.0537207442796434,0.7185940517686642,0.4746678963261414,0.0,0.9462792557203564,0.2814059482313358,0.4705596468867712,0.523535931975185,Medium Risk,2,-0.35560978442804747,-0.34576403615672596
Odisha,Odisha_City_5,Dowry Death,2020,Morning,Summer,10.55641259,73.64151596,13534,0.869153754,0.639127705,0.083786359,225,5,1125,2,0.4063926940639268,0.4451640759930915,0.6754324215607401,0.8379527657351791,0.5493299388999326,0.1876559138633954,0.0,0.1620472342648209,0.4506700611000673,0.3392166865180823,0.356588387949894,Medium Risk,1,-0.48213800088177305,0.21219504763392727
Andhra Pradesh,Andhra Pradesh_City_4,Assault,2021,Night,Winter,22.82229552,85.52507648,11795,0.862967187,0.863650173,0.286661641,194,3,582,7,0.3356164383561644,0.2107081174438687,0.5879927594529364,0.8302054834270838,0.8311631348818891,0.7091791538436716,1.0,0.1697945165729162,0.1688368651181109,0.468688857056404,0.521158006529538,Medium Risk,0,0.41266553822707286,0.4802211591679193
Bihar,Bihar_City_1,Domestic Violence,2020,Evening,Winter,27.45937644,88.21370081,15554,0.903423645,0.78029728,0.053910282,95,4,380,5,0.1095890410958904,0.123488773747841,0.7770012067578439,0.8808680886023932,0.7265339080709132,0.1108546972669832,0.6,0.1191319113976068,0.2734660919290868,0.2622276791430994,0.2587291219327526,Low Risk,1,-0.03752594510338009,0.5753202919405553
Meghalaya,Meghalaya_City_1,Kidnapping,2022,Night,Summer,16.88272891,77.45712772,3250,0.969133296,0.743330055,0.256236631,360,4,1440,7,0.7146118721461187,0.581174438687392,0.1583366854384553,0.9631546324422016,0.6801305736467875,0.6309668174998467,1.0,0.0368453675577984,0.3198694263532124,0.6022610085727507,0.6909390331123997,High Risk,0,0.5742363902135347,0.44333089389613667
Delhi,Delhi_City_3,Assault,2023,Night,Winter,15.21496187,95.31968837,5580,0.305830358,0.982071968,0.237225172,414,3,1242,7,0.8378995433789954,0.4956822107081174,0.2754927594529364,0.1325170403050773,0.9798128146046776,0.5820948327184174,1.0,0.8674829596949226,0.0201871853953223,0.6426424466293468,0.7422671125833818,High Risk,0,0.6104599587320073,-0.06512557606747922
Kerala,Kerala_City_4,Cyber Crime,2020,Night,Winter,34.43392705,74.42400089,8837,0.495308955,0.485753867,0.144195731,265,2,530,7,0.4977168949771688,0.1882556131260794,0.4392598551890587,0.3697963233550803,0.3568064942371079,0.3429478306510392,1.0,0.6302036766449197,0.6431935057628921,0.4805311462627644,0.5362105155721955,Medium Risk,0,0.5104056690446611,0.031385469901374835
Himachal Pradesh,Himachal Pradesh_City_4,Dowry Death,2021,Afternoon,Summer,20.77928162,93.51752418,3875,0.606206271,0.310697276,0.393268421,322,5,1610,3,0.6278538812785387,0.6545768566493955,0.1897626709573612,0.5086702439417397,0.1370656417570961,0.98322886932091,0.2,0.4913297560582603,0.8629343582429039,0.5847814876909143,0.6687211458821295,High Risk,2,-0.1392346636733427,-0.31488538752101114
Odisha,Odisha_City_1,Stalking,2019,Morning,Monsoon,21.08673181,93.20607086,11457,0.532116523,0.537753787,0.316174929,400,3,1200,2,0.8059360730593607,0.4775474956822106,0.5709975864843121,0.4158895153257504,0.4220797106548343,0.7850477635061882,0.0,0.5841104846742495,0.5779202893451656,0.5538293540607231,0.6293784762986374,Medium Risk,2,-0.3552199032409444,-0.37643514518291354
Kerala,Kerala_City_5,Rape,2023,Afternoon,Monsoon,26.8136663,80.15012344,8733,0.236850451,0.94465926,0.267711427,196,5,980,3,0.3401826484018264,0.3825561312607944,0.4340305711987127,0.0461352370990092,0.932850284930455,0.6604646090939588,0.2,0.9538647629009906,0.067149715069545,0.4042081672981471,0.4391978256261999,Medium Risk,2,-0.2790169740285796,-0.1555025667543171
Arunachal Pradesh,Arunachal Pradesh_City_4,Eve Teasing,2022,Night,Monsoon,32.52395215,75.52849523,14883,0.476013472,0.243786166,0.089654421,443,2,886,7,0.9041095890410958,0.3419689119170984,0.7432622687047465,0.3456330751316225,0.0530750632373541,0.2027407022933882,1.0,0.6543669248683774,0.9469249367626458,0.6463215505355826,0.746943551728927,High Risk,0,0.6242725050821124,-0.33676520206933835
Delhi,Delhi_City_2,Dowry Death,2021,Morning,Summer,11.05675329,84.06087978,7609,0.875103529,0.793833785,0.075447692,298,5,1490,2,0.5730593607305935,0.6027633851468048,0.3775140788415124,0.8454035193752265,0.7435256884506645,0.1662200415970213,0.0,0.1545964806247735,0.2564743115493355,0.3771936402017594,0.4048601729717548,Medium Risk,1,-0.42027733699921377,0.2984122064276846
Delhi,Delhi_City_1,Eve Teasing,2023,Afternoon,Winter,9.960537735,88.99684647,6340,0.764450169,0.446162251,0.104448114,257,2,514,3,0.4794520547945204,0.1813471502590673,0.313706757843926,0.7068350987536938,0.3071088770197061,0.2407702474827994,0.2,0.2931649012463062,0.6928911229802939,0.3119888153815395,0.3219795577352938,Low Risk,1,-0.2726187986714935,0.18482205415582764
